,Carrera,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
279,0,4,2,3,4,4,2,2,3,4,4,3,3,3,3,2,2,3,3,4,4,3,2,2,3,3,3,4,2,2,2,2,3,3,3,4,4,2,3,5,4,4,3,4,3,3,2,2,2,3,3,5,4,4,2,3,4,4,5,3,3,3,5,3,3,3,4,4,4,4,4,4,4,3,2,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,4,3,4,4,3,4,3,3,3,3,3,3,3,4,4,4,0,0,3,3,3,4,2,2,4,4,2,0
280,0,3,4,4,5,4,4,4,2,4,5,3,4,2,5,4,5,4,3,3,3,3,4,4,4,3,3,5,5,3,4,4,4,5,5,3,3,4,5,5,5,4,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,4,4,4,4,5,5,5,4,4,5,4,5,4,5,4,5,4,5,4,5,3,5,5,4,5,5,5,3,5,5,4,5,5,5,5,3,5,5,5,3,4,4,5,4,3,5,5,5,5,3,5,3,3,5,4,3,4,5,5,5,5,5,5,5
281,0,3,4,3,4,3,3,3,4,3,4,4,3,3,4,3,3,3,3,4,4,3,3,3,3,3,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,4,3,2,2,4,2,4,2,4,2,3,4,2,4,2,4,3,2,2,4,3,3,4,2,3,3,3,4,2,3,3,4,3,3,3,2,2,3,4,3,3,3,4,2,2,2,4,4,3,4,4,3,3,3,3,2
282,0,4,2,3,4,2,3,4,4,5,3,2,4,3,3,3,2,4,2,2,2,4,2,2,2,3,4,2,3,2,4,2,5,4,2,2,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,4,4,4,2,4,4,4,4,2,4,4,4,3,3,2,2,2,4,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,2,3,4,3,4,3,3,4,2,2,2,2,3,3,2,2,2,2,4,2,2,2,3,3,3,4,4,4,4,4,4
283,2,4,2,3,5,3,3,4,5,5,5,3,3,2,3,3,5,3,5,3,3,5,0,3,3,4,3,5,0,3,5,3,3,5,5,2,5,4,5,5,5,5,5,4,0,3,3,3,3,4,5,5,5,5,4,4,0,5,4,0,3,3,0,3,5,0,5,5,5,5,4,5,3,4,2,5,3,4,5,4,4,4,3,3,2,3,3,5,0,3,4,5,5,5,4,2,5,4,5,5,4,0,4,3,5,2,3,5,5,3,3,5,5,3,0,5,4,5,5,3,2
284,0,3,3,3,3,4,3,3,3,3,5,3,0,2,5,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,5,3,4,3,4,3,3,3,3,3,5,3,3,3,3,3,4,3,3,3,3,4,3,4,4,5,3,3,3,3,5,3,2,3,4,3,3,3,2,2,5,3,3,3,5,4,3,3,3,3,3,2,4,5,3,3,2,2,5,2,3,3,3,4,3,3,5,3,2,3,3,2,2,3,2,3,3,4,2,4,4,2
285,0,3,3,3,4,3,3,4,4,4,5,3,3,3,4,3,5,3,3,3,2,3,2,2,2,3,4,4,5,3,4,3,3,4,3,4,4,4,4,3,4,3,4,3,3,4,4,3,3,4,4,4,4,3,2,4,3,3,4,4,3,3,4,4,4,3,3,3,3,4,3,3,3,4,4,3,4,3,3,3,4,4,3,3,3,3,3,4,3,3,3,3,4,3,4,3,3,4,3,3,3,2,4,4,4,3,3,3,4,4,4,3,3,4,3,3,3,3,4,4,3
286,0,5,2,3,4,4,5,5,5,4,4,4,4,5,5,4,4,5,5,4,5,4,5,4,4,5,5,5,3,5,5,5,5,4,5,3,4,5,4,5,4,4,4,5,5,5,5,2,5,3,5,5,5,5,2,3,5,5,5,4,2,5,5,5,5,5,5,2,5,5,5,5,0,5,5,5,4,4,3,4,5,5,5,5,4,5,5,5,4,5,5,4,3,5,4,4,4,4,5,5,4,3,4,4,3,3,4,5,3,2,4,5,5,5,2,4,4,5,5,5,5
287,0,4,3,4,5,4,5,4,5,5,3,2,4,3,4,4,4,3,4,5,4,3,5,3,3,4,4,4,4,4,4,4,2,4,3,4,4,4,4,4,5,3,4,4,3,4,4,5,4,3,4,4,4,4,3,4,4,3,4,4,5,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,5,4,4,4,4,4,3,4,5,4,4,4,4,4,4,4,4,3,2,4,4,4,3,3,4,4,4,4,4,4,3,4,4,3,4,4,4,3,5,5,4,4,4,2,2
288,0,5,3,4,4,3,4,3,4,4,4,3,2,3,4,3,5,4,3,4,4,3,5,3,3,4,5,3,3,0,3,2,2,3,4,4,3,3,3,3,3,4,4,3,2,3,2,3,4,4,3,5,3,3,3,3,3,2,4,5,3,5,4,5,4,2,3,3,5,3,3,4,2,2,4,2,4,0,4,3,3,4,0,2,4,4,3,4,2,3,3,4,4,5,3,4,5,3,3,2,2,2,4,3,4,2,2,3,3,0,3,3,2,0,3,2,4,5,5,3,2
289,0,5,5,5,4,3,3,3,3,4,5,3,3,2,3,3,4,4,4,5,4,3,4,2,5,4,2,4,2,4,3,3,4,4,4,3,4,3,4,3,3,3,3,4,5,4,4,3,4,4,3,2,2,3,4,3,3,4,5,5,3,3,3,3,4,5,3,3,4,4,4,4,4,2,3,3,3,2,3,2,3,5,4,4,4,4,4,4,5,3,4,4,4,4,4,4,2,2,2,2,4,4,4,4,3,3,3,4,4,4,4,3,4,3,3,4,5,5,4,4,4
290,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
291,2,2,4,2,4,0,0,5,4,4,5,3,2,5,3,3,4,0,2,4,2,3,4,4,2,3,2,3,4,0,4,3,5,4,0,4,3,3,3,3,3,3,0,3,3,4,2,0,4,4,0,4,4,4,3,4,3,3,2,2,2,4,4,2,4,4,4,2,3,5,2,2,2,4,5,2,2,0,3,5,3,2,3,2,4,4,0,4,5,4,3,4,4,3,4,4,3,5,3,3,3,4,4,4,2,3,4,4,5,0,3,3,4,0,4,3,3,0,3,2,5
292,0,0,0,5,0,2,0,3,0,4,0,3,5,2,2,5,0,5,2,2,3,3,4,2,2,4,0,2,0,0,4,0,0,0,0,0,0,0,5,2,5,4,0,5,5,4,2,0,0,0,0,4,3,0,0,5,3,0,2,2,0,0,0,0,0,3,4,3,3,0,0,0,0,5,4,3,0,0,0,5,4,3,5,0,3,5,0,0,3,5,3,4,0,3,3,5,0,0,0,2,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0
293,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,0,4,2,3,4,4,3,4,4,4,3,2,4,2,4,3,4,3,3,3,2,3,2,0,3,3,4,4,4,2,3,2,2,4,3,3,3,4,3,4,4,4,2,3,3,2,3,2,3,2,2,4,4,4,2,3,3,4,4,4,2,2,3,4,4,3,3,3,4,4,2,3,2,3,4,2,3,0,4,4,3,3,2,2,2,3,3,2,3,3,3,3,4,3,2,4,3,4,3,2,3,2,3,4,3,2,2,4,4,2,3,3,2,2,3,3,4,2,4,3,2
295,0,4,2,5,5,0,4,4,3,5,0,4,3,3,2,4,4,3,2,4,0,4,3,2,3,4,5,4,2,0,4,0,3,0,2,3,3,3,3,4,2,5,4,5,3,0,2,2,3,0,4,3,0,4,3,4,2,2,4,3,4,5,2,5,4,2,4,3,4,4,3,2,0,4,2,4,2,0,4,0,4,4,4,2,3,4,4,4,3,3,3,4,5,2,2,2,2,4,0,4,2,0,2,3,4,0,3,2,3,0,4,4,2,0,2,2,3,4,0,4,4
296,0,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,3,5,4,3,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,2,4,3,4,4,3,4,3,4,4,4,3,3,3,4,4,4,4,3,2,4,4,4,3,4,4,3,5,4,4,4,4,4,3,5,4,4,5,4,4,4,2,4,4,3,3,3,4,4,4,3,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4
297,0,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
298,0,2,2,3,2,3,3,3,3,3,2,3,3,4,2,3,3,3,4,2,4,3,4,3,4,3,2,3,4,4,3,2,3,4,2,4,3,2,4,3,2,4,3,2,4,3,3,4,2,3,4,2,4,3,3,4,2,3,4,3,4,2,3,4,0,4,4,3,3,4,2,3,0,4,4,4,5,3,4,2,4,4,3,0,4,3,5,4,3,4,3,4,2,4,3,4,2,4,3,4,3,2,4,3,4,3,4,2,4,3,4,3,4,4,3,3,4,3,4,2,4
299,0,2,0,2,3,2,2,3,3,0,2,2,4,3,4,2,2,2,3,2,0,2,2,0,0,3,0,3,3,0,3,0,2,4,0,2,3,4,3,3,3,4,2,3,0,0,2,0,3,2,2,2,3,2,0,3,3,4,2,4,0,2,4,2,5,0,3,2,3,3,2,2,0,3,0,2,0,0,3,4,4,2,0,0,2,3,2,3,0,3,2,4,3,2,3,2,3,4,0,3,2,2,4,3,2,2,2,2,4,0,3,2,4,0,3,4,2,0,4,0,0
300,1,4,3,4,5,4,3,4,3,4,5,4,4,4,5,4,4,3,2,3,4,4,4,4,4,4,3,3,4,3,4,2,4,3,4,4,3,2,4,3,4,5,3,4,5,3,5,4,4,5,5,5,4,5,4,4,4,4,3,4,5,3,5,3,4,2,3,5,4,5,3,2,3,2,4,3,3,3,4,4,3,4,3,2,3,2,4,3,4,4,2,2,3,3,4,3,3,2,3,2,3,4,3,5,4,3,3,3,4,2,3,4,3,3,3,3,3,3,4,2,4
301,0,4,5,3,3,4,4,5,4,4,3,5,3,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,5,3,5,3,4,4,4,4,3,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,3,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,4,5,4,4,3,3,4,4,3,4,4,4,4,4,4,4
302,0,3,3,2,3,3,3,2,2,2,5,4,0,2,3,2,2,2,4,3,2,3,3,3,3,0,4,4,2,3,2,2,3,4,4,2,3,3,3,2,4,2,3,4,3,3,4,4,4,4,4,4,4,4,2,3,3,4,3,3,3,2,2,4,3,2,3,4,4,3,4,2,4,3,3,2,2,2,0,3,2,3,0,5,3,4,4,3,2,3,3,3,2,4,2,2,4,2,4,2,3,2,3,4,3,2,2,3,2,3,4,3,3,4,2,3,3,2,3,3,4
303,0,4,5,3,5,4,4,4,4,5,5,3,4,4,4,4,3,2,3,5,3,2,4,3,5,3,4,4,5,4,5,4,2,2,4,3,4,4,4,3,5,4,0,4,4,5,2,3,4,3,3,3,3,4,5,5,4,3,5,5,2,4,3,4,5,4,3,5,4,4,5,5,3,4,5,3,5,2,3,4,4,5,4,4,3,4,3,4,4,3,4,4,3,3,2,3,3,3,0,3,2,3,3,5,4,3,0,2,5,3,4,4,4,3,4,4,4,3,4,4,3
304,0,3,2,4,4,4,2,5,4,5,3,3,3,2,4,4,4,4,4,4,3,3,5,3,3,4,4,4,4,4,4,2,2,4,3,4,3,4,3,4,4,4,4,4,5,4,3,2,3,2,4,4,3,3,4,4,0,3,4,5,2,3,4,4,4,2,3,4,4,4,3,5,2,4,5,4,4,2,4,5,3,4,4,3,4,4,2,3,2,4,3,3,4,2,4,3,3,4,2,4,4,3,4,5,4,2,2,2,4,2,3,3,3,2,2,4,4,4,3,4,3
305,0,2,2,3,3,3,3,3,3,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,2,2,4,2,3,3,3,3,3,2,2,3,2,2,2,3,3,5,4,2
306,0,2,2,3,3,2,3,4,4,4,3,3,4,3,4,3,3,2,2,3,2,2,3,3,2,3,3,3,3,0,4,2,3,4,0,3,2,4,2,3,4,4,2,3,0,2,2,3,4,3,0,0,3,3,2,3,2,2,2,4,2,2,4,2,3,0,4,2,3,4,2,0,0,4,4,2,3,0,0,4,3,3,2,0,2,3,2,2,2,4,3,4,3,0,3,3,2,4,2,2,3,2,3,4,0,0,0,2,3,0,4,3,3,0,0,3,3,0,4,2,3
307,0,3,2,3,4,4,2,5,4,4,3,2,3,4,4,2,3,4,4,3,3,2,2,0,0,2,4,3,4,3,4,2,2,4,3,3,3,4,3,3,5,5,4,2,3,3,3,0,3,4,3,3,4,3,3,2,4,3,4,5,0,0,5,4,5,2,3,5,3,3,2,4,0,2,5,4,4,3,3,5,4,4,0,2,3,4,2,3,3,2,3,4,5,3,3,2,3,5,2,4,2,3,4,3,5,2,3,2,5,2,3,5,3,2,3,5,5,3,2,4,0
308,0,0,2,0,3,0,0,5,3,0,2,0,0,3,4,0,4,0,0,0,2,0,0,3,0,0,3,4,0,0,0,0,0,4,0,3,2,3,0,0,0,4,0,0,0,0,0,0,0,0,2,0,3,0,0,3,0,3,2,0,0,0,0,0,3,0,0,0,5,4,0,3,0,0,0,0,0,0,0,3,2,0,0,0,0,3,0,0,0,0,0,3,3,0,3,0,0,3,3,0,0,0,0,0,0,0,2,0,3,0,3,0,0,0,0,0,0,2,0,0,0
309,0,4,3,2,4,5,3,2,0,3,2,4,2,2,4,4,4,4,4,4,3,3,5,4,3,2,0,3,2,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,2,3,4,5,0,3,5,2,3,0,3,3,3,3,3,3,3,5,4,2,3,0,2,3,4,5,4,3,4,4,4,4,3,3,3,2,3,3,4,3,2,4,4,3,2,3,4,3,3,4,3,4,2,5,4,3,2,0,5,4,3,2,0,2,4,3,5,3,0,2,4,5,3,0,3,4
310,0,4,4,3,4,3,5,5,4,4,2,3,4,4,4,3,5,5,4,4,4,4,4,4,4,4,4,5,5,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,5,4,4,5,5,4,5,4,5,4,4,4,4,4,3,3,4,4,4,4,3,5,2,3,2,0,5,4,4,4,3,3,3,3,3,5,4,2,4,4,4,4,2,4,2,4,4,4,4,3,4,4,3,5,4,5,4,4,5,4,4,4,4,4,4,4,4,4,5
311,0,5,5,2,4,5,4,2,2,3,0,4,3,4,3,3,2,0,4,3,4,5,4,4,0,5,4,4,0,5,3,2,4,4,5,5,3,0,3,2,3,5,5,5,4,4,3,3,4,5,5,0,2,3,3,0,3,4,5,0,5,4,2,4,5,4,3,3,4,4,4,3,4,3,3,3,5,4,4,5,4,0,4,5,4,4,4,4,4,4,5,5,2,4,4,4,4,4,3,2,5,3,4,5,3,5,4,5,4,3,3,4,4,4,4,4,2,3,4,4,4
312,0,4,4,4,2,3,3,3,3,4,0,3,3,2,3,3,3,3,3,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
313,1,4,2,3,5,5,4,2,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,3,5,5,5,2,4,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3
314,0,4,4,4,4,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
315,0,4,3,3,3,3,3,3,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3
316,1,0,4,2,2,3,2,4,3,2,3,3,0,3,3,3,3,0,2,0,3,0,0,2,2,2,2,2,2,2,4,3,2,3,0,2,3,3,0,2,0,2,2,2,2,0,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,2,0,2,0,2,0,2,2,2,2,2,2,0,2,0,0,0,0,0,2,2,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,2
317,2,3,5,5,2,5,2,5,3,5,3,3,3,3,5,5,3,3,5,2,5,2,5,3,3,3,3,5,3,5,5,5,3,3,3,5,3,5,3,3,5,5,5,3,3,5,3,5,5,3,3,5,2,5,5,3,3,5,5,5,3,5,3,5,5,5,5,3,5,5,3,5,5,5,5,5,3,5,5,2,5,3,3,2,3,5,2,3,5,2,3,2,5,5,5,5,5,3,5,3,5,3,5,3,3,2,2,3,3,5,3,3,3,2,3,5,3,3,3,3,5
318,2,3,5,3,3,5,3,5,3,5,3,3,3,3,3,3,5,3,3,2,3,2,3,3,2,2,3,5,3,3,5,5,3,5,5,3,3,5,3,3,5,5,3,3,3,3,2,5,5,5,3,5,2,3,5,3,5,3,5,3,5,3,5,5,3,3,5,5,3,5,5,3,3,5,3,3,3,5,5,3,5,5,3,3,3,3,2,3,3,2,5,2,3,5,5,5,5,3,5,3,3,3,5,5,5,3,3,3,5,5,3,5,5,2,3,5,5,3,5,3,5
319,2,3,3,3,3,3,3,5,5,5,3,5,3,3,3,5,5,5,3,3,5,3,5,3,2,2,5,5,3,5,3,3,5,5,3,5,3,3,5,5,5,5,5,2,2,3,2,5,5,3,3,3,2,3,5,3,3,3,3,3,5,5,5,5,3,3,3,3,3,5,5,5,5,5,5,3,3,3,3,3,5,3,3,2,3,3,2,3,3,2,5,2,3,5,5,3,5,3,3,3,5,5,3,3,3,3,3,5,5,3,5,3,3,2,3,3,5,5,3,5,5
320,2,2,3,3,2,3,3,5,5,5,2,5,5,3,3,3,3,3,5,2,3,3,3,3,2,3,5,5,3,5,5,5,5,3,5,3,5,3,5,3,5,5,3,3,2,3,2,5,5,3,5,5,2,5,5,5,3,5,3,5,5,5,3,3,5,5,3,3,5,5,5,3,5,5,3,5,3,5,5,2,5,5,5,3,3,5,2,3,3,3,3,3,5,5,3,3,5,3,3,3,5,3,5,3,3,2,2,3,3,3,5,5,3,2,5,3,3,3,5,5,5
321,2,3,5,5,3,5,2,5,3,5,2,3,3,3,5,3,3,3,5,2,5,2,5,3,2,3,3,5,3,3,5,3,3,5,3,5,3,3,5,3,5,5,5,2,2,5,2,5,3,5,5,3,3,5,5,5,3,5,3,3,5,3,5,5,3,3,3,3,5,3,5,3,5,5,5,5,5,5,3,3,3,5,5,3,5,3,3,3,3,3,5,3,5,5,3,5,3,3,5,5,5,3,5,5,5,3,3,5,3,3,3,3,3,2,3,3,3,5,5,5,3
322,2,2,5,5,3,5,3,3,5,5,3,5,5,3,5,3,5,5,3,2,3,3,3,5,3,2,5,5,3,5,5,5,5,3,5,5,5,5,5,5,5,5,5,3,2,5,2,3,5,3,5,3,2,3,3,3,3,3,3,5,3,5,3,3,3,3,5,3,5,3,3,3,3,5,3,3,3,3,5,2,3,5,5,3,3,3,3,3,3,3,5,3,3,5,3,3,5,2,5,3,5,3,5,5,5,2,2,3,5,3,5,5,3,2,5,3,3,5,3,3,3
323,2,2,5,3,3,5,2,3,3,5,2,3,3,3,3,5,5,5,3,2,5,2,3,5,2,3,5,5,2,3,3,3,5,3,5,3,5,3,5,5,5,3,5,3,3,3,3,5,5,3,3,5,3,5,5,3,3,5,3,3,5,5,5,5,5,3,5,5,3,5,5,3,5,5,5,3,5,3,5,3,3,5,5,3,3,3,3,3,5,3,3,2,5,5,3,3,5,3,3,5,5,5,3,5,3,3,3,3,5,5,3,5,3,3,5,5,5,3,5,3,5
324,2,3,3,5,2,5,3,3,5,5,3,5,5,5,3,3,3,5,5,3,5,2,3,5,3,2,3,5,2,5,3,3,3,3,3,3,3,3,3,3,5,3,5,2,2,5,2,5,5,3,3,5,2,3,5,3,5,5,5,3,3,3,3,5,5,3,5,5,3,3,5,5,3,5,3,3,3,5,3,2,5,3,3,2,5,5,3,5,3,3,5,3,3,5,5,3,3,2,5,3,3,5,3,5,3,2,2,5,5,5,5,3,5,3,3,5,5,3,3,5,5
325,2,2,3,3,3,3,2,3,5,5,2,5,5,3,3,3,3,5,5,2,5,2,3,5,2,3,5,5,3,3,3,5,5,5,3,3,3,5,5,5,5,5,5,2,2,5,2,5,5,3,5,5,3,5,3,3,3,3,3,5,5,3,3,3,3,3,5,3,5,3,3,5,3,5,5,3,3,5,3,3,5,5,5,2,5,5,3,5,5,2,3,3,3,5,5,5,3,2,5,5,5,3,5,3,3,2,2,5,5,5,5,5,3,3,5,3,3,3,3,5,3
326,2,3,5,5,3,3,3,5,3,5,2,5,5,3,3,5,3,5,5,2,3,2,3,5,3,2,5,5,2,5,3,5,3,5,5,3,5,3,5,5,5,3,3,3,3,5,2,3,3,5,3,5,3,5,3,3,5,5,5,3,5,3,3,3,3,5,5,3,3,3,3,3,3,5,5,3,5,5,5,3,5,3,5,2,3,3,2,5,5,2,5,2,5,5,5,3,3,2,5,5,3,5,3,3,5,2,3,3,5,3,3,5,5,3,5,5,5,5,3,5,5
327,2,3,3,3,2,3,2,3,5,5,2,5,5,5,3,5,5,3,5,2,5,2,3,3,3,3,3,5,3,3,3,3,3,5,3,5,3,3,3,3,5,3,3,2,2,3,2,5,3,5,5,5,3,5,5,3,5,5,3,5,3,5,5,5,5,3,3,5,5,3,5,3,5,5,5,5,3,3,5,2,5,5,3,2,5,3,3,5,3,2,5,2,3,5,5,5,3,3,5,3,3,3,3,3,3,2,3,5,3,5,3,3,5,2,3,5,3,5,3,5,3
328,2,3,5,5,2,5,2,3,5,5,2,5,5,3,3,5,5,3,3,3,5,2,5,5,2,3,3,5,3,3,3,5,3,3,5,3,3,3,5,3,5,3,3,3,3,5,2,5,5,3,3,3,2,3,5,3,5,3,5,3,5,5,5,3,5,5,5,3,3,5,5,3,5,5,5,5,5,5,5,3,3,3,5,3,3,3,3,5,5,3,5,3,5,5,3,5,3,3,5,3,3,3,5,5,3,3,3,5,3,5,5,5,3,3,3,3,5,3,3,3,3
329,2,2,5,3,3,3,3,3,5,5,3,3,3,3,5,3,3,5,3,3,5,3,5,5,3,3,3,5,2,3,3,5,3,5,3,3,5,3,3,5,5,3,3,3,3,5,3,5,5,5,3,3,2,3,3,5,5,3,3,3,5,5,3,5,5,3,3,3,5,3,5,5,3,5,5,5,5,3,5,3,3,3,3,2,5,3,3,5,3,3,5,2,5,5,3,3,5,3,5,5,5,3,5,5,3,3,3,3,5,5,3,5,3,3,5,3,5,5,3,5,5
330,2,3,5,5,2,5,2,5,3,5,2,5,5,3,3,3,5,3,5,2,5,3,5,3,2,2,3,5,2,3,5,5,5,3,3,3,3,3,5,5,5,3,3,2,2,5,2,3,3,3,5,3,2,3,5,5,3,3,5,5,3,3,3,5,3,3,3,3,3,5,3,5,3,5,3,3,3,3,5,2,5,3,5,2,5,5,2,3,3,2,3,2,3,5,3,3,3,3,5,3,3,3,3,3,3,3,2,5,5,5,3,3,3,3,3,5,5,5,3,5,5
331,2,3,5,3,3,3,2,5,3,5,2,3,5,5,3,3,3,3,3,3,5,3,5,5,3,3,3,5,2,5,3,5,3,5,3,3,3,5,3,5,5,3,3,3,2,3,3,3,3,3,3,5,2,3,3,5,5,3,5,3,3,5,5,5,5,5,3,5,3,5,5,3,5,5,5,3,3,5,3,2,3,3,3,2,3,3,2,5,3,3,5,2,5,5,3,3,5,2,3,5,5,5,3,5,3,3,2,5,3,5,3,3,3,2,3,3,5,3,5,3,5
332,2,2,5,3,3,5,2,5,3,5,2,5,5,5,3,5,5,3,5,2,3,2,3,5,3,3,3,5,2,3,3,3,3,5,5,3,5,3,3,3,5,3,3,3,3,3,3,5,5,3,5,5,2,3,3,3,5,3,5,5,3,3,5,5,5,3,5,5,3,3,3,3,5,5,5,3,3,5,3,3,3,5,5,2,5,5,2,3,3,3,3,2,5,5,3,3,3,3,3,5,5,5,3,3,5,3,3,3,3,3,5,5,3,3,3,5,3,3,5,3,3
333,2,3,5,3,3,5,2,5,3,5,3,3,5,5,5,5,5,3,5,2,3,3,3,3,3,3,3,5,2,3,5,5,5,5,3,5,3,3,3,3,5,3,5,3,3,5,3,5,3,5,5,3,3,5,5,3,3,5,3,5,3,3,3,3,3,5,5,3,3,5,5,5,5,5,3,5,5,3,5,2,3,5,5,3,3,3,3,5,5,3,3,2,5,5,3,3,5,3,5,5,5,3,5,5,5,2,3,3,3,5,5,5,5,2,3,3,3,5,5,5,3
334,2,2,3,3,3,3,2,5,3,5,2,5,3,5,3,5,3,3,5,3,3,2,5,5,3,3,5,5,3,5,5,5,3,5,5,3,5,3,3,5,5,5,5,2,3,5,3,3,3,5,5,5,3,5,5,5,3,3,5,3,5,5,3,3,3,5,3,5,3,3,3,5,3,5,3,5,5,3,5,2,3,5,5,2,3,3,3,3,3,3,3,3,5,5,3,3,3,2,3,5,3,3,3,3,3,3,2,3,3,3,5,3,3,3,5,3,5,5,5,3,3
